UID,Item,Type,Sub-type,Slots,Vendor Price,Market Price,Max,Current,Notes
476746a6-39c2-460a-a23b-0cca300ffa8b,"VPO-101 ""Vepr-Hunter"" SVD-style stock (101 SVD-style)",Weapon_parts,,4,"3,024","29,680",,0,
40ef6696-fd72-4818-ae2f-0b9aeb36dca7,KS-23 23x75 510mm barrel (KS23 510mm),Weapon_parts,,3,"4,536","34,145",,0,
60f12ffd-2574-49be-92f5-56180c96074d,KS-23 23x75 700mm barrel (KS23 700mm),Weapon_parts,,5,"4,146","36,604",,0,
2a414334-c32d-4c7b-a9da-719022e5e162,"RFB 7.62x51 18 inch barrel (RFB 18"")",Weapon_parts,,3,"8,792","100,000",,0,
d51192cb-1166-4aca-9834-fbc0eca4ade5,"Mossberg 590A1 12ga 20 inch barrel (590 20"")",Weapon_parts,,3,"5,488","49,994",,0,
40d97f9b-560d-4da2-930e-78d2642c998e,M1911A1 .45 ACP threaded barrel (1911 .45),Weapon_parts,,1,"1,792","21,497",,0,
be0bebeb-2099-4d4b-8088-411f6cda328d,M1911A1 .45 ACP National Match barrel (1911 NM),Weapon_parts,,1,"1,736","3,100",,0,
ac82aa42-f2cd-4ac9-8791-565b5cd00407,6B43 6A Zabralo-Sh body armor (0/85) (6B43 6A),Gear,,16,"15,399","384,968",,0,
19af1418-5a96-40fa-909a-90d453074b9d,Expeditionary fuel tank (0/60) (Fuel),Barter,,4,"3,150","29,614",,0,
5214d609-fda1-4840-8806-00e6b3a2bf31,AK Aeroknox Scorpius pistol grip (Scorpius),Weapon_parts,,1,"3,248","33,380",,0,
f83878f8-9643-4d0a-9371-70a1525232df,P226 Combat pistol grip (FDE) (P226 FDE),Weapon_parts,,1,698,"1,247",,0,
0b44653d-a664-4670-a47b-119e2c399acc,M1911A1 Pachmayr American Legend grip #423 (1911 #423),Weapon_parts,,1,"1,624","2,900",,0,
2422d472-2b8b-40b2-8e43-2a5e19a1b966,KS-23M pistol grip (KS23M),Weapon_parts,,1,"1,460","21,543",,0,
909ee335-4d0f-4c4b-b07a-0704d9a14925,M45A1 polymer pistol grip (M45A1),Weapon_parts,Pistol grip,1,672,"1,200",,0,
16844a1b-662d-420c-a885-dd684dc2b1d7,Highcom Trooper TFO armor (Multicam) (0/85) (Trooper),Gear,,9,"3,560","89,000",,0,
a1712df4-4763-4795-914b-851fffb8e6d8,Kalashnikov AK-101 5.56x45 assault rifle (AK-101),Weapon,Assault rifle,10,"19,971","43,085",1,1,
138d8561-da79-4cbb-a4a7-2cb761a3a3c7,Kalashnikov AK-102 5.56x45 assault rifle (AK-102),Weapon,Assault rifle,8,"28,923","58,884",1,1,Can't be traded on market.
2953cf94-890e-44e6-9f93-0dccb38d69ea,Kalashnikov AK-103 7.62x39 assault rifle (AK-103),Weapon,Assault rifle,10,"19,214","35,401",1,0,
6cf23c81-2c09-47d6-a1f3-ab736fa19656,Kalashnikov AK-104 7.62x39 assault rifle (AK-104),Weapon,Assault rifle,8,"22,351","27,798",1,1,
5fc0c5f2-19fd-4eab-bac0-cd249751c1fb,Kalashnikov AK-105 5.45x39 assault rifle (AK-105),Weapon,Assault rifle,8,"17,283","20,208",1,1,
915a0dda-ff4b-4458-bdfd-92ada5e825b7,Kalashnikov AK-74 5.45x39 assault rifle (AK-74),Weapon,Assault rifle,10,"12,180","19,160",1,0,
c667583b-ab58-4bb2-b3fa-f1b5ea1e6938,Kalashnikov AK-74M 5.45x39 assault rifle (AK-74M),Weapon,Assault rifle,10,"14,661","18,332",1,1,
bfde662f-e110-4d0d-a8bf-83ff01f6c48e,Kalashnikov AK-74N 5.45x39 assault rifle (AK-74N),Weapon,Assault rifle,10,"12,962","40,647",,0,
7ecda500-745e-4275-8b4e-b883b0a28139,Kalashnikov AKM 7.62x39 assault rifle (AKM),Weapon,Assault rifle,10,"16,527","31,409",1,0,
97571456-46a7-4b8c-9539-3a2211e0d884,Kalashnikov AKMN 7.62x39 assault rifle (AKMN),Weapon,Assault rifle,10,"19,042","48,356",0,0,
efc5fe33-9262-48c6-9559-2d6763f3f8c6,DIY IDEA chest rig (IDEA Rig),Gear,Light rig,6,"3,100","11,103",0,0,
5c67a696-7038-4f76-ae4d-09269d540507,Security vest (Security),Gear,Light rig,6,"2,418","20,990",0,0,Save to craft Cordura
3c997fea-4f40-4596-aba2-658f3e57ad13,Gear Craft GC-BSS-MK1 chest rig (BSS-MK1),Gear,Med rig,9,"24,812","25,921",0,0,
15728433-6b75-4511-ad6c-b06f8b9a2b4c,Kalashnikov AKMS 7.62x39 assault rifle (AKMS),Weapon,Assault rifle,4,"15,608","19,048",0,0,
db8b528d-195e-4d1d-bf62-e95a091ad1d4,Kalashnikov AKMSN 7.62x39 assault rifle (AKMSN),Weapon,Assault rifle,10,"16,224","24,232",1,1,
ff57bfe0-b3c0-4295-b2ee-12bab4dac1ad,5.56x45mm M855 ammo pack (30 pcs) (M855),Ammo_boxes,556x45 ammo,1,560,"1,000",0,0,
294d5827-a218-4141-978c-cedbca5ade10,5.7x28mm SB193 (SB193),Ammo,57x28 ammo,1,80,143,0,0,
2b1eb517-d665-4e98-b533-254cf0a13bc8,5.7x28mm SS198LF (SS198LF),Ammo,57x28 ammo,1,75,760,0,0,
b850f3ec-3fc5-4c64-9a1a-e02148b3ff3e,5.7x28mm L191 (L191),Ammo,57x28 ammo,1,63,903,999,0,
3010f542-a38e-45e4-b5b0-fff361580684,5.7x28mm R37.F (R37.F),Ammo,57x28 ammo,1,104,492,0,0,
6a9deda3-27e3-474d-a089-d56121a80ffa,5.7x28mm SS190 (SS190),Ammo,57x28 ammo,1,59,105,999,0,
f373e2da-e51a-4a5c-9a83-7b7ccd1e4dac,5.11 Tactical Hexgrid plate carrier (Hexgrid),Gear,,9,"130,200","210,000",,0,
8691dfd3-ee48-4875-b8a5-be775273be23,SilencerCo Omega 45k .45 ACP sound suppressor (Omega 45K),Suppressors,Suppressors,2,"21,136","32,592",,0,
55fbf60c-6208-4a7b-88fa-0711aa1368e3,SIG Sauer SRD762Ti 7.62x51 sound suppressor (SRD762),Suppressors,Suppressors,2,"29,131","57,104",0,0,This suppressor has exceptional quietness
1facee08-8b5d-4e43-b1d1-9ad6c685b267,SIG Sauer SRD762-QD 7.62x51 sound suppressor (SRD762-QD),Suppressors,Suppressors,2,"30,531","39,079",0,0,
e1eae569-8498-467a-ab38-c81e3b00a9bd,MCX flip-up rear sight (MCX RS),Weapon_parts,,1,588,"15,866",,0,
a6bd6fed-2c40-49b0-bbac-26a52fdcac35,Kalashnikov AKS-74 5.45x39 assault rifle (AKS-74),Weapon,Assault rifle,10,"13,250","18,442",0,0,
397a472b-c8a4-4db7-8d7d-8c942173bf60,xTG-12 antidote injector (xTG-12),Meds,,1,"50,778","51,171",1,1,
c21eb6b7-0e2d-4e41-b070-f27c10aa6e57,SJ9 TGLabs combat stimulant injector (SJ9),Meds,Injectors,1,"56,511","89,700",0,0,Makes you invisible to thermal imaging.
ecd900e9-5fd1-4197-933e-a8c623081da9,Magpul RVG foregrip (FDE) (RVG FDE),Weapon_parts,Foregrips,1,"3,981","18,219",0,0,
c1efa0a9-138e-497e-bfb8-c0f721d928ae,A3 Tactical MVF001 KeyMod vertical foregrip (Black) (MVF001),Weapon_parts,,1,"4,373","13,034",,0,
d6ab6716-27d0-4d09-b8c2-787ee07cf42f,SIG Sauer Vertical Foregrip KeyMod (Black) (SSVFK),Weapon_parts,Foregrips,1,"3,024","13,263",0,0,
1e5b7ca6-4ea4-490d-a67d-77fcb2ecabc9,MCX gas block (MCX block),Weapon_parts,,1,"2,520","5,039",,0,
8f9d7809-382b-4f3a-bd04-cc940995b570,Mk-18 gas block (Mk18 block),Weapon_parts,,1,"4,508","8,050",,0,
9a99f8f8-8148-47aa-9091-a37d91802131,SIG Sauer 7.62x51 3-prong flash hider (3-pr 762),Weapon_parts,Muzzle devices,1,"1,030","9,749",0,0,
8f16b86b-776e-42ce-80c0-6ef63d9b68cd,SIG Sauer Micro Brake 7.62x51 muzzle brake (Micro 762),Weapon_parts,,1,"1,310","11,529",,0,
93832850-85c9-4ea7-a29e-2d2c34aaae0c,KRISS Vector .45 ACP flash hider (Vector .45),Weapon_parts,Muzzle devices,1,750,"13,083",,0,
0193d8e7-bbf4-4619-8c0a-a8c27474d98a,SilencerCo AC-858 ASR .338 LM muzzle brake (AC-858),Weapon_parts,,1,"4,547","7,514",,0,
990fb54e-3986-472b-a1b3-65af33195738,KRISS Vector 9x19 flash hider (Vector 9x19),Weapon_parts,Muzzle devices,1,750,"10,239",0,0,
d4dc7812-0bfa-452e-8d37-ba1a6c7e2568,SIG Sauer Two Port Brake 7.62x51 muzzle brake (TPB 762),Weapon_parts,,1,"3,248","18,744",,0,
06f5baad-f535-4635-8b95-c4e3b11317eb,SIG Sauer Taper-LOK muzzle adapter (T-LOK),Weapon_parts,,1,"2,369","26,160",,0,
1948d22a-81d9-443c-8bdf-66fb015f9de7,KRISS Vector 9x19 thread protection cap (Vector cap),Weapon_parts,Muzzle devices,1,224,"7,866",,0,
2271011b-e987-44dc-b499-f73ab5678838,SilencerCo Omega 45k direct thread mount adapter (DT Omega),Weapon_parts,,1,"2,100","17,168",,0,
e5b1c099-0bf2-4d43-b035-ef5123f0cb70,SilencerCo Omega 45k piston mount adapter (PM Omega),Weapon_parts,,1,"2,234","12,858",,0,
dbbe8713-c390-46b6-aeea-1d178763f3ad,KRISS Vector .45 ACP thread protection cap (Vector cap),Weapon_parts,Muzzle devices,1,224,"10,026",0,0,
deb1fc42-c10e-424e-b977-828ae5820842,MCX flip-up front sight (MCX FS),Weapon_parts,,1,"1,316","13,269",,0,
383eb989-74ec-4613-bc3b-44cc9f5a00ec,KRISS Defiance low profile flip-up front sight (Defiance FS),Weapon_parts,,1,"1,232","15,728",,0,
dd4c9262-c5b4-42c4-be50-b14cfc069d15,KRISS Defiance low profile flip-up rear sight (Defiance RS),Weapon_parts,,1,"1,792","14,620",,0,
2e530eca-f3e0-40d4-abe8-358ad7dbc3a6,MCX charging handle (MCX),Weapon_parts,Charging handle,1,410,733,,0,
1af2be41-2888-4282-a458-1367cf4710d4,Glock .45 ACP KRISS G30 MagEx 30-round magazine (G30 MagEx),Magazines,,2,"2,296","41,938",,0,
e29a6334-f2ab-41e2-a63d-c9791779620d,Glock .45 ACP 13-round magazine (Glock .45),Magazines,,1,868,"9,271",,0,
74929fbd-e8b6-4143-ad54-2a5014362233,HK UMP .45 ACP 25-round magazine (UMP 45),Magazines,,2,"1,288","28,244",,0,
21977580-ce02-431e-8e38-fcaa86f995b0,Mk-18 .338 LM 10-round magazine (Mk-18),Magazines,,2,"8,176","15,981",,0,
ec8bb522-7abe-4d0f-97ad-5bc31f941011,KRISS Vector bottom rail (Vector Bottom),Weapon_parts,Mount,1,616,"12,048",,0,
455c19e5-c09e-44e4-9036-d0db3a6fbb05,HK UMP bottom handguard rail (UMP bott),Weapon_parts,Mount,1,881,"13,838",,0,
161adccf-2844-49d6-b34c-b59f827a2548,KRISS Vector side rail (Vector side),Weapon_parts,Mount,1,578,"9,889",,0,
2dea3739-e723-4237-b66b-ad8157bf36f2,KRISS Vector Mk.5 modular rail (Mk.5),Weapon_parts,Mount,1,"1,232","8,616",,0,
fcd96ceb-6a5c-4273-bf54-3db4354c2710,HK UMP side handguard rail (UMP side),Weapon_parts,Mount,1,578,"8,125",,0,
174ef5ab-99a4-48cd-81de-cb9a02d11ef4,B5 Systems Precision stock (Precision),Weapon_parts,,2,"10,360","29,919",,0,
d811487e-96a2-43c6-afa4-9de8673d2fcd,HK UMP polymer stock (UMP),Weapon_parts,,2,"3,640","23,523",,0,
53711cd6-5f4b-4034-b261-86644410d19f,KRISS Vector non-folding stock adapter (Vector NFA),Weapon_parts,,1,"2,184","23,285",,0,
82119170-1360-492d-80ee-5a84b05c15ec,KRISS Vector Pistol Sling adapter (Vector PSA),Weapon_parts,,1,840,"4,432",,0,
4a3525cc-ef24-4595-90ea-9e4087845fdf,KRISS Defiance DS150 stock (FDE) (DS150 FDE),Weapon_parts,Stocks & chassis,2,"4,424","18,565",0,0,
662986a6-80d2-4b4d-b623-9c35ddac704b,MPX/MCX lightweight stock (MPX/MCX light),Weapon_parts,Stocks & chassis,2,"3,864","16,409",0,0,
bce54247-8ab1-4b29-b044-6192a86a4bf0,KRISS Defiance DS150 stock (Black) (DS150),Weapon_parts,Stocks & chassis,2,"4,424","16,279",0,0,
feb68120-19a3-4391-939f-c8c9aadaf331,KRISS Vector Gen.2 folding stock (Vector fold.),Weapon_parts,,2,"3,427","9,511",,0,
390c33b3-23df-4f0e-803d-98088b9d225c,MCX/MPX telescoping stock (MCX/MPX tele),Weapon_parts,,2,"2,710","16,797",,0,
f58051b4-b8f5-43ee-b8b1-74802be1a447,MCX .300 BLK 171mm barrel (MCX 171mm),Weapon_parts,,2,"9,026","14,977",,0,
d776e09d-d377-4da5-90f7-5b9d794d0ba4,MCX .300 BLK 229mm barrel (MCX 229mm),Weapon_parts,,2,"10,874","24,538",,0,
c75072c4-6272-4a28-9571-fe75ac933be4,"Mk-18 .338 LM 24 inch barrel (Mk-18 24"")",Weapon_parts,,4,"35,598","63,567",,0,
3ee6d4dc-d4e9-4730-9daa-9ac6f0999224,"KRISS Vector 9x19 5 inch barrel (Vector 9x19 5"")",Weapon_parts,,2,"4,592","14,358",,0,
3ea9d6df-3a05-45a8-b155-eaabdc772fdf,"KRISS Vector .45 ACP 6 inch barrel (Vector .45 6"")",Weapon_parts,Barrels,2,"5,992","21,910",,0,
9608b47d-9ef7-4f22-b78b-7622455a5a41,"HK UMP .45 ACP 8 inch barrel (UMP-45 8"")",Weapon_parts,,2,"3,864","32,680",,0,
15bd7738-61d9-4d36-9b80-439ffb7d4f18,"KRISS Vector .45 ACP 5 inch barrel (Vector .45 5"")",Weapon_parts,Barrels,2,"4,984","12,502",,0,
cb19e9f6-39fe-459e-a41f-e222497e83a8,"KRISS Vector 9x19 6 inch barrel (Vector 9x19 6"")",Weapon_parts,Barrels,2,"5,432","22,968",0,0,
6c52b7eb-7800-4756-9f4d-27b0c10d9341,"MCX 12 inch KeyMod handguard (MCX 12"")",Weapon_parts,Handguard,3,"5,600","18,562",,0,
2bbde1ba-332f-446c-bb37-0882c7091939,"Mk-18 18 inch handguard (Mk-18 18"")",Weapon_parts,Handguard,3,"9,184","16,400",,0,
6a6fdd39-65fe-430e-bc2e-2213e39f3b21,"MCX 8 inch KeyMod handguard (MCX 8"")",Weapon_parts,Handguard,2,"4,480","9,248",,0,
a8143d89-4a24-4404-bcd8-7358320d3ee3,MCX pistol grip (MCX),Weapon_parts,,1,"1,344","9,476",,0,
d82abf94-2736-4c12-8d86-efdc79a8dfba,MCX GEN1 .300 BLK upper receiver (MCX GEN1),Weapon_parts,Receivers & slides,2,"1,965","100,000",,0,
638ff3e8-c9ff-421b-9ce0-1d25a9f6bd1a,Mk-18 .338 LM upper receiver (Mk-18),Weapon_parts,Receivers & slides,2,"12,404","22,150",,0,
779febe9-8d7b-408a-ae71-aee2fca8fde0,Smoke balaclava (Smoke),Gear,Mask,1,"27,466","27,736",0,0,
0f8d03d4-ffc0-4bc1-b476-d534c409a0a8,5.7x28mm SS197SR (SS197SR),Ammo,57x28 ammo,1,62,563,0,0,
2286bcd2-12ac-424c-b719-a84bc0ae893f,5.7x28mm R37.X (R37.X),Ammo,57x28 ammo,1,87,528,0,0,
837caebd-53b9-4c44-81ff-7cd8509c5c96,7.62x25mm TT LRNPC (LRNPC),Ammo,762x25 ammo,1,38,68,0,0,
065a03c5-7034-4e5b-984b-41416cebea18,7.62x25mm TT Pst gzh (Pst),Ammo,762x25 ammo,1,39,70,999,0,
7a635fbe-8c1d-488c-8752-1fdc31ca466f,7.62x25mm TT PT gzh (PT),Ammo,762x25 ammo,1,35,63,0,0,
4a948b93-85c5-4094-99ba-3ca62c956c7e,7.62x25mm TT P gl (P),Ammo,762x25 ammo,1,29,108,0,0,
66edb382-473b-477d-afa8-db797e221e34,7.62x25mm TT LRN (LRN),Ammo,762x25 ammo,1,27,70,0,0,
c94b8d76-8cb3-46f4-8395-f902f348ad6e,7.62x25mm TT FMJ43 (FMJ43),Ammo,762x25 ammo,1,28,55,0,0,
6c3dfc4c-6941-4343-9bbc-ff8d44aaab15,7.62x25mm TT AKBS (AKBS),Ammo,762x25 ammo,1,27,49,999,0,
b626bcf8-c73c-467e-8882-1b61908d9939,7.62x39mm BP gzh (BP),Ammo,762x39 ammo,1,167,299,999,0,Can't be traded on market.
c291daa0-0abb-4b29-b523-5296fb862f9d,7.62x39mm US gzh (US),Ammo,762x39 ammo,1,75,705,0,0,
4920e92a-53d9-4757-b364-b3df0f884f68,7.62x39mm PS gzh (PS),Ammo,762x39 ammo,1,46,172,999,0,
cb889ca9-bbca-435d-b571-119476c2c910,7.62x39mm HP (HP),Ammo,762x39 ammo,1,34,398,0,0,
dd308623-c86d-4472-a9e2-0d0114358e6f,7.62x39mm T-45M1 gzh (T-45M1),Ammo,762x39 ammo,1,32,115,999,0,
eee4f05d-04fe-40ea-9da2-8745df43847c,7.62x39mm MAI AP (MAI AP),Ammo,762x39 ammo,1,279,499,999,0,Can't be traded on market.
3e795ec6-ff1d-4970-b005-9b4845868187,7.62x39mm PS gzh ammo pack (30 pcs) (PS),Ammo_boxes,762x39 ammo,1,560,"22,076",0,0,
b797a65d-5a99-454c-97e5-ba9e9bfd6d01,7.62x51mm M61 (M61),Ammo,762x51 ammo,1,218,390,0,0,Can't be traded on market.
87f08cea-421c-4bed-8dfc-0f90c4b63f69,7.62x51mm M62 Tracer (M62),Ammo,762x51 Ammo,1,154,275,999,0,Can't be traded on market.
a46e4688-63e7-4b7e-984c-f53b38e09dec,7.62x51mm Ultra Nosler (Ultra Nosler),Ammo,762x51 ammo,1,179,804,0,0,
0e451870-886d-4749-91cd-c953cbd2e510,7.62x51mm M80 (M80),Ammo,762x51 Ammo,1,100,"2,351",999,0,
2bb84c1c-a28e-4980-b32f-862b5df38cb5,7.62x51mm BCP FMJ (BCP FMJ),Ammo,762x51 ammo,1,84,403,0,0,
3e5822b6-dd77-4423-a30a-ea395a5dbf06,7.62x51mm TCW SP (TCW SP),Ammo,762x51 Ammo,1,62,208,0,0,
f7ad2a63-a996-483d-96c8-1d6e5ffa027f,7.62x51mm M993 (M993),Ammo,762x51 Ammo,1,252,450,0,0,Can't be traded on market.
5bc99b0c-6b7a-488b-b47b-11ad96985bc1,7.62x54mm R BS gs (BS),Ammo,762x54 ammo,1,294,525,999,0,Can't be traded on market.
dd37d98b-8d9d-4e95-a1a0-9966f5f907ec,Rivals 2020 armband (Rivals),Gear,,1,"12,400","20,000",,0,
b8440017-19a2-4400-9658-a948ea24aff6,Rivals 2020 cap (Rivals),Gear,,1,"12,400","20,000",,0,
cf266647-811a-49f6-8cc9-40a3b9266387,Rivals 2020 beanie (Rivals),Gear,,1,"12,400","20,000",,0,
a4798887-1f41-4634-8ca4-d5def1597607,Roubles (RUB),Currency,Currency,1,1,0,,0,
ab85c8c1-3bb9-432f-9641-03871757d35a,Metal fuel tank (0/100) (Fuel),Barter,,6,"3,024","25,077",,0,
9af23ea1-4144-4fd0-8d92-f09dc55b99a7,MF-UNTAR body armor (0/50) (MF-UN),Gear,,9,"1,334","35,627",,0,
e0111e37-5450-4259-bc75-b10bd9dd947e,Altyn face shield (0/50) (Altyn),Gear,,2,"1,738","43,460",,0,
3ac64ac9-6fa9-4c67-a604-ba689c3d3a41,BNTI Gzhel-K armor (0/65) (GZHEL-K),Gear,,9,"4,553","107,166",,0,
960d0019-d52f-4c7c-bc1c-cc8d39805498,TP-200 TNT brick (TP-200),Barter,Flammable materials,1,"22,050","21,956",0,0,1 needs to be obtained for the Security level 2
575548eb-01a2-4eed-b017-7bc62258d12a,Can of thermite (Thermite),Barter,Flammable materials,1,"32,760","47,889",0,1,2 needed to trade for Ammo Case at Mechanic LL1.
cd5a4fdd-ced2-4f33-bb1a-63a32deca404,Ratchet wrench (Ratchet),Barter,Tools,2,"78,120","77,860",99,0,Save to trade for Vintorez rifle
5208fb2f-1060-4057-a1d5-85a9dd2afa4e,STM-9 9x19 muzzle brake (STM9 MB),Weapon_parts,,1,"1,068","4,687",,0,
98d7ec11-33a4-49aa-a9a8-e9d571f2c7b3,PL-15 9x19 sound suppressor (PL15 supp.),Suppressors,Suppressors,2,"17,360","17,919",,0,
a8652c0a-fefa-4389-8626-4fff913f7bc3,Eberlestock G2 Gunslinger II backpack (Dry Earth) (G2 Gunslinger II),Gear,Heavy pack,35,"38,502","154,142",0,0,
404e7358-ae45-4aeb-a98d-623d946290fe,Hazard 4 Takedown sling backpack (Multicam) (Takedown),Gear,Med pack,21,"23,250","37,247",0,0,
d3447664-b4c5-402f-8f85-b3d451b8aca2,Hazard 4 Takedown sling backpack (Black) (Takedown),Gear,Med pack,21,"21,390","41,357",0,0,
9d637e55-3011-4baa-ada7-e4349a54671a,"Azimut SS ""Zhuk"" сhest рarness (Black) (Azimut)",Gear,,12,"21,991","26,979",,0,
4d1d9b61-1c88-4560-a88b-71d0aed18fe1,CSA chest rig (CSA),Gear,Light rig,6,"11,718","16,513",0,0,
9946c778-60e4-4bfe-9e73-488fadd90e63,Umka M33-SET1 hunter vest (Umka),Gear,Light rig,12,"15,934","19,916",0,0,
3d507f13-e511-4803-8623-b68944679cff,"Azimut SS ""Zhuk"" сhest рarness (SURPAT) (Azimut)",Gear,,12,"21,991","26,031",,0,
7d598c7b-af4b-44b3-b345-261bf756d4bb,Kalashnikov AKS-74N 5.45x39 assault rifle (AKS-74N),Weapon,Assault rifle,10,"14,274","26,766",0,0,
1da94960-5a14-4cb0-bc25-23a07ecbc915,Kalashnikov AKS-74U 5.45x39 assault rifle (AKS-74U),Weapon,Assault rifle,8,"7,640","23,301",0,0,
c3d2f4a5-106c-4056-ac05-c3a2a7585b82,LBT-6094A Slick Plate Carrier (Olive) (Slick),Gear,Very heavy armor,9,"232,190","374,500",0,0,Can't be traded on market.
c2d7cefb-a80d-450d-bbae-242e50e0f06c,LBT-6094A Slick Plate Carrier (Tan) (Slick),Gear,Very heavy armor,9,"232,190","374,500",0,0,Can't be traded on market.
b85e8a98-8a88-42e7-96ad-31c3e94b04ab,OPSMEN Earmor M32 headset (M32),Gear,Earpiece,4,"15,500","26,050",0,0,
4bcc5fc3-1e25-4476-aff5-63bc79d0b0bb,Remington M700 AB Arms MOD*X GEN 3 KeyMod handguard (MOD*X),Weapon_parts,Handguard,3,"5,544","25,344",,0,
e6e6a35a-c93e-453a-a3b2-fb81e278b3ab,SOK-12 Leapers UTG PRO MTU002 Short Top aluminum handguard (MTU002 S),Weapon_parts,Handguard,2,"4,222","11,940",0,0,
ca71c152-c9af-4bbd-8800-dd6a91f9b312,AK Zenit B-10 Handguard (B-10),Weapon_parts,Handguard,1,"2,909","18,213",,0,
122ff492-9ca9-46e5-b492-29963adac425,"HK 416A5 Midwest Industries 9 inch M-LOK handguard (416A5 Midwest 9"")",Weapon_parts,Handguard,2,"6,776","14,104",,0,
4b09e6d1-31a1-4d2b-a9a8-8ffc64791c44,HK MP5 PTR Tri-Rail handguard (MP5 Tri-Rail),Weapon_parts,Handguard,2,"5,712","28,745",0,0,
a70228e4-9860-4693-a781-58c83c4090f6,HK 416A5 Quad Rail handguard (416A5 4Rail),Weapon_parts,Handguard,2,"4,536","8,460",0,0,
ac6c1223-30fc-4f6e-bacc-1e03e1d8c838,SA-58/FAL AIM Sports Universal M-LOK handguard (SA58 M-LOK),Weapon_parts,Handguard,2,"3,071","5,484",,0,
604dc652-99bf-4e61-955f-ae77b88a2913,ASh-12 polymer handguard (ASh-12),Weapon_parts,Handguard,1,572,"8,489",,0,
d44d8c68-686a-4870-9ff5-fbd8f771f8b2,SVDS polymer handguard (SVDS),Weapon_parts,Handguard,1,885,"11,043",,0,
88d406c5-b480-4678-8944-aba85d14ce52,"MPX Midwest Industries 10.5 inch M-LOK handguard (MPX Midwest 10.5"")",Weapon_parts,Handguard,2,"5,208","11,220",,0,
d53ece80-a2a4-4537-8282-919953be401a,AR-15 KAC RIS handguard (KAC RIS),Weapon_parts,Handguard,2,"3,796","12,513",0,0,
efd60d63-c2b8-4959-bef3-20a80eb145be,SA-58/FAL AIM Sports Universal KeyMod handguard (SA58 KeyMod),Weapon_parts,Handguard,2,"2,711","15,827",,0,
b92642ad-7732-4b59-bbfe-57b57a3bef00,MPX GEN1 handguard (MPX GEN1),Weapon_parts,Handguard,2,"2,414","13,459",,0,
d8f56ffb-3829-48d4-bbcc-40a50be66c41,AR-15 ADAR 2-15 wooden handguard (ADAR wood),Weapon_parts,Handguard,2,896,"11,167",,0,
d0dd7c61-3203-492b-9647-6909f50904e3,HK MP5SD polymer handguard (MP5SD HG),Weapon_parts,Handguard,2,"3,054","33,129",,0,
43fefc94-9083-49f4-8289-cb337649ac5c,SA-58/FAL Belgian Style handguard (FAL BEL),Weapon_parts,Handguard,2,"1,681","8,339",,0,
059918c8-34ad-42fa-9d2a-9e1203a846db,"MPX Midwest Industries 6.5 inch M-LOK handguard (MPX Midwest 6.5"")",Weapon_parts,Handguard,2,"4,256","9,604",,0,
070aefc2-7f79-4e43-af45-94db4147e623,SOK-12 polymer handguard (Sb.7-1) (Sb.7-1),Weapon_parts,Handguard,1,782,"3,218",,0,
43463ff2-f76e-4e22-974c-b90de381cbe8,AR-15 Colt M4 Carbine Length handguard (M4 Carbine),Weapon_parts,Handguard,2,"1,329","11,251",,0,
78ea99d8-f612-4e89-a80d-35c91a014828,AK-100 series polymer handguard (AK100),Weapon_parts,Handguard,1,740,"14,084",,0,
68db600f-1a17-43ce-8357-35c9bdbbd188,M870 FAB Defense PR870 forestock (PR870),Weapon_parts,Stocks & chassis,2,"1,149","12,157",,0,
e7a5a364-cb57-4467-b5f6-c93aae45eb82,AK-74 polymer handguard (6P20 Sb.9) (6P20 Sb.9),Weapon_parts,Handguard,1,572,"8,684",,0,
c260221f-ee4e-4034-bbc0-bfa03abf9a1a,AKM wooden handguard (6P1 Sb.6-1) (6P1 Sb.6-1),Weapon_parts,Handguard,1,452,"10,490",,0,
83f6a1b5-1559-43cf-a370-13d7a7d9d781,VPO-209 wooden handguard (VPO209),Weapon_parts,Handguard,1,455,812,,0,
cd973b4a-537a-4ca6-8fad-eaf4afb858c3,"VPO-136 ""Vepr-KM"" wooden handguard (VPO136)",Weapon_parts,Handguard,1,449,921,0,0,
51d116b0-e4d6-47c6-b58a-afa819d615b4,AK-74 wooden handguard (6P20 Sb.6) (6P20 Sb.6),Weapon_parts,Handguard,1,449,"7,424",0,0,
d6cc315c-c28f-4685-b9f0-cb406087a618,AKS-74U wooden handguard (6P26 Sb.6) (6P26 Sb.6),Weapon_parts,Handguard,1,391,"3,777",,0,
262ea88b-4d10-48ab-b305-82c744162453,HK MP5 Wide Tropical polymer handguard (MP5WT),Weapon_parts,Handguard,2,"1,703","12,298",,0,
521515df-5675-44fb-8963-c7a66bf2c474,M870 SpeedFeed short handguard (870 SFeed),Weapon_parts,Handguard,2,785,"6,349",,0,
3cc502ca-6955-42bb-87cb-24f26ef5e044,FAL original handguard (FAL),Weapon_parts,Handguard,2,"1,344","9,086",,0,
f3703a1f-8efa-4269-a646-979d6485d05d,MP-133 beechwood forestock (MP133 beech),Weapon_parts,,2,856,"18,115",,0,
8e5382c0-4d77-42ca-abb7-6d8306c5f9f9,MP-153 polymer forestock (MP153 Poly),Weapon_parts,Stocks & chassis,2,"1,897","24,786",,0,
534fcf9b-eba8-44aa-b5a6-0396fdacf4bf,AR-15 Strike Industries Viper Carbine Length M-LOK handguard (Viper AR15),Weapon_parts,Handguard,2,"5,320","13,755",,0,
